id,label,pred
Lang-39-patch1-AVATAR-incorrect-ASE,1,1
Lang-39-patch1-TBar-incorrect-ASE,1,1
Lang-40-patch0-d4j-correct-d4j,0,0
Lang-41-patch0-d4j-correct-d4j,0,1
Lang-42-patch0-d4j-correct-d4j,0,0
Lang-43-patch1-SimFix-correct-ASE,0,0
Lang-43-patch1-CapGen-correct-ASE,0,0
Lang-43-patch1-CapGen-incorrect-ASE,1,0
Lang-43-patch1-kPAR-incorrect-ASE,1,0
Lang-43-patch3-CapGen-correct-ASE,0,0
Lang-44-patch0-d4j-correct-d4j,0,0
Lang-44-patch1-Nopol2015-correct-ICSE,0,0
Lang-44-patch1-TBar-incorrect-ASE,1,1
Lang-44-patch1-kPAR-incorrect-ASE,1,0
Lang-44-patch1-Nopol2017-incorrect-ICSE,1,1
Lang-45-patch0-d4j-correct-d4j,0,0
Lang-45-patch1-Jaid-correct-ASE,0,0
Lang-45-patch1-kPAR-incorrect-ASE,1,1
Lang-45-patch1-SimFix-incorrect-ASE,1,1
Lang-45-patch2-Jaid-correct-ASE,0,0
Lang-45-patch3-Jaid-correct-ASE,0,0
Lang-46-patch0-d4j-correct-d4j,0,0
Lang-46-patch1-Nopol-correct-ASE,0,0
Lang-47-patch0-d4j-correct-d4j,0,0
Lang-48-patch0-d4j-correct-d4j,0,0
Lang-49-patch0-d4j-correct-d4j,0,0
Lang-50-patch0-d4j-correct-d4j,0,0
Lang-51-patch1-SOFix-correct-ASE,0,1
Lang-51-patch1-Jaid-correct-ASE,0,0
Lang-51-patch1-DynaMoth-incorrect-ASE,1,1
Lang-51-patch1-AVATAR-incorrect-ASE,1,1
Lang-51-patch1-kPAR-incorrect-ASE,1,1
Lang-51-patch1-Nopol2015-incorrect-ICSE,1,1
Lang-51-patch1-TBar-incorrect-ASE,1,0
Lang-51-patch1-Jaid-incorrect-ASE,1,0
Lang-51-patch1-Nopol-incorrect-ASE,1,1
Lang-51-patch2-Jaid-correct-ASE,0,0
Lang-51-patch3-Jaid-correct-ASE,0,0
Lang-51-patch3-Jaid-incorrect-ASE,1,0
Lang-51-patch4-Jaid-correct-ASE,0,0
Lang-51-patch5-Jaid-correct-ASE,0,0
Lang-51-patch6-Jaid-correct-ASE,0,0
Lang-52-patch0-d4j-correct-d4j,0,0
Lang-53-patch0-d4j-correct-d4j,0,0
Lang-53-patch1-Nopol2015-incorrect-ICSE,1,0
Lang-53-patch1-Nopol2017-incorrect-ICSE,1,0
Lang-53-patch1-Nopol-incorrect-ASE,1,0
Lang-54-patch0-d4j-correct-d4j,0,0
Lang-55-patch0-d4j-correct-d4j,0,0
Lang-55-patch1-Jaid-correct-ASE,0,0
Lang-55-patch1-Jaid-incorrect-ASE,1,1
Lang-55-patch1-Nopol2015-incorrect-ICSE,1,0
Lang-55-patch1-Nopol-incorrect-ASE,1,0
Lang-55-patch2-Jaid-incorrect-ASE,1,1
Lang-55-patch3-Jaid-incorrect-ASE,1,0
Lang-56-patch0-d4j-correct-d4j,0,0
Lang-57-patch1-CapGen-correct-ASE,0,0
Lang-57-patch1-TBar-correct-ASE,0,0
Lang-57-patch1-kPAR-incorrect-ASE,1,1
Lang-57-patch2-CapGen-correct-ASE,0,0
Lang-58-patch0-d4j-correct-d4j,0,0
Lang-58-patch1-Nopol-incorrect-ASE,1,0
Lang-58-patch1-kPAR-incorrect-ASE,1,0
Lang-58-patch1-TBar-incorrect-ASE,1,1
Lang-58-patch1-AVATAR-incorrect-ASE,1,0
Lang-58-patch1-Nopol2017-incorrect-ICSE,1,1
Lang-58-patch1-Nopol2015-incorrect-ICSE,1,0
Lang-59-patch0-d4j-correct-d4j,0,0
Lang-59-patch1-AVATAR-incorrect-ASE,1,1
Lang-59-patch1-CapGen-incorrect-ASE,1,1
Lang-59-patch1-kPAR-incorrect-ASE,1,1
Lang-59-patch2-CapGen-incorrect-ASE,1,0
Lang-59-patch3-CapGen-incorrect-ASE,1,1
Lang-59-patch4-CapGen-incorrect-ASE,1,0
Lang-59-patch5-CapGen-incorrect-ASE,1,1
Lang-59-patch6-CapGen-incorrect-ASE,1,1
Lang-59-patch7-CapGen-incorrect-ASE,1,1
Lang-59-patch8-CapGen-incorrect-ASE,1,0
Lang-59-patch9-CapGen-incorrect-ASE,1,1
Lang-59-patch10-CapGen-incorrect-ASE,1,1
Lang-59-patch11-CapGen-incorrect-ASE,1,0
Lang-59-patch12-CapGen-incorrect-ASE,1,0
Lang-59-patch13-CapGen-incorrect-ASE,1,0
Lang-60-patch0-d4j-correct-d4j,0,0
Lang-60-patch1-TBar-incorrect-ASE,1,0
Lang-61-patch0-d4j-correct-d4j,0,0
Lang-61-patch1-Jaid-incorrect-ASE,1,0
Lang-61-patch2-Jaid-incorrect-ASE,1,0
Lang-62-patch0-d4j-correct-d4j,0,0
Lang-63-patch0-d4j-correct-d4j,0,0
Lang-63-patch1-TBar-incorrect-ASE,1,0
Lang-63-patch1-FixMiner-incorrect-ASE,1,0
Lang-63-patch1-AVATAR-incorrect-ASE,1,1
Lang-63-patch1-DynaMoth-incorrect-ASE,1,0
Lang-63-patch1-SimFix-incorrect-ASE,1,0
Lang-64-patch0-d4j-correct-d4j,0,0
Lang-65-patch0-d4j-correct-d4j,0,0
Math-1-patch0-d4j-correct-d4j,0,0
Math-2-patch1-SOFix-correct-ASE,0,0
Math-2-patch1-TBar-incorrect-ASE,1,0
Math-2-patch1-SOFix-incorrect-ASE,1,0
Math-2-patch1-AVATAR-incorrect-ASE,1,0
Math-2-patch1-jGenprog-incorrect-ICSE,1,0
Math-2-patch1-jKali-incorrect-ASE,1,0
Math-2-patch1-Nopol-incorrect-ASE,1,0
Math-2-patch1-kPAR-incorrect-ASE,1,0
Math-2-patch1-Nopol2017-incorrect-ICSE,1,0
Math-2-patch1-GenProg-incorrect-ASE,1,0
Math-2-patch2-SOFix-incorrect-ASE,1,0
Math-3-patch0-d4j-correct-d4j,0,0
Math-3-patch1-ACS-correct-ICSE,0,0
Math-4-patch1-AVATAR-correct-ASE,0,0
Math-5-patch1-Jaid-correct-ASE,0,0
Math-5-patch1-jGenProg-correct-ASE,0,0
Math-5-patch1-ACS-correct-ASE,0,0
Math-5-patch1-Cardumen-incorrect-ASE,1,0
Math-5-patch1-CapGen-incorrect-ASE,1,0
Math-5-patch2-CapGen-incorrect-ASE,1,0
Math-5-patch3-Jaid-correct-ASE,0,0
Math-5-patch3-CapGen-incorrect-ASE,1,0
Math-6-patch0-d4j-correct-d4j,0,1
Math-6-patch1-AVATAR-incorrect-ASE,1,0
Math-7-patch0-d4j-correct-d4j,0,1
Math-7-patch1-Nopol-incorrect-ASE,1,1
Math-7-patch1-kPAR-incorrect-ASE,1,1
Math-7-patch1-Nopol2017-incorrect-ICSE,1,1
Math-8-patch0-d4j-correct-d4j,0,0
Math-8-patch1-jGenProg-incorrect-ASE,1,0
Math-8-patch1-jGenprog-incorrect-ICSE,1,0
Math-8-patch1-TBar-incorrect-ASE,1,0
Math-8-patch1-SimFix-incorrect-ASE,1,0
Math-8-patch1-kPAR-incorrect-ASE,1,0
Math-9-patch0-d4j-correct-d4j,0,0
Math-10-patch0-d4j-correct-d4j,0,0
Math-11-patch0-d4j-correct-d4j,0,0
Math-12-patch0-d4j-correct-d4j,0,0
Math-13-patch0-d4j-correct-d4j,0,0
Math-14-patch0-d4j-correct-d4j,0,1
Math-15-patch0-d4j-correct-d4j,0,0
Math-15-patch1-TBar-incorrect-ASE,1,0
Math-15-patch1-kPAR-incorrect-ASE,1,0
Math-16-patch0-d4j-correct-d4j,0,0
Math-17-patch0-d4j-correct-d4j,0,0
Math-18-patch0-d4j-correct-d4j,0,0
Math-18-patch1-Nopol-incorrect-ASE,1,0
Math-19-patch0-d4j-correct-d4j,0,0
Math-20-patch0-d4j-correct-d4j,0,0
Math-20-patch1-FixMiner-incorrect-ASE,1,1
Math-20-patch1-DynaMoth-incorrect-ASE,1,0
Math-21-patch0-d4j-correct-d4j,0,0
Math-22-patch0-d4j-correct-d4j,0,0
Math-23-patch0-d4j-correct-d4j,0,0
Math-24-patch0-d4j-correct-d4j,0,0
Math-24-patch1-Nopol2017-incorrect-ICSE,1,0
Math-25-patch0-d4j-correct-d4j,0,0
Math-25-patch1-ACS-correct-ICSE,0,0
Math-26-patch0-d4j-correct-d4j,0,0
Math-27-patch0-d4j-correct-d4j,0,0
Math-28-patch0-d4j-correct-d4j,0,0
Math-28-patch1-ACS-incorrect-ICSE,1,0
Math-28-patch1-Nopol2017-incorrect-ICSE,1,0
Math-28-patch1-jKali-incorrect-ASE,1,0
Math-28-patch1-jGenprog-incorrect-ICSE,1,1
Math-28-patch1-GenProg-incorrect-ASE,1,0
Math-28-patch1-RSRepair-incorrect-ASE,1,1
Math-28-patch1-jMutRepair-incorrect-ASE,1,0
Math-29-patch0-d4j-correct-d4j,0,0
Math-29-patch1-jKali-incorrect-ASE,1,0
Math-30-patch1-CapGen-correct-ASE,0,0
Math-31-patch0-d4j-correct-d4j,0,0
Math-31-patch1-GenProg-incorrect-ASE,1,1
Math-31-patch1-Kali-incorrect-ASE,1,1
Math-32-patch1-Jaid-correct-ASE,0,1
Math-32-patch1-Nopol2015-incorrect-ICSE,1,0
Math-32-patch1-Kali-incorrect-ASE,1,1
Math-32-patch1-Jaid-incorrect-ASE,1,1
Math-33-patch1-SketchFix-correct-ASE,0,0
Math-33-patch1-SketchFix-incorrect-ASE,1,0
Math-33-patch1-Nopol2017-incorrect-ICSE,1,0
Math-33-patch1-Nopol-incorrect-ASE,1,0
Math-33-patch1-Nopol2015-incorrect-ICSE,1,0
Math-34-patch1-SOFix-correct-ASE,0,0
Math-35-patch0-d4j-correct-d4j,0,0
Math-35-patch1-ACS-correct-ICSE,0,0
Math-35-patch1-Arja-correct-ASE,0,0
Math-35-patch1-ACS-correct-ASE,0,0
Math-36-patch0-d4j-correct-d4j,0,0
Math-37-patch0-d4j-correct-d4j,0,0
Math-38-patch0-d4j-correct-d4j,0,0
Math-39-patch0-d4j-correct-d4j,0,0
Math-39-patch1-Nopol2017-incorrect-ICSE,1,0
Math-40-patch0-d4j-correct-d4j,0,0
Math-40-patch1-Nopol2015-incorrect-ICSE,1,0
Math-40-patch1-Nopol2017-incorrect-ICSE,1,0
Math-40-patch1-RSRepair-incorrect-ASE,1,0
Math-40-patch1-kPAR-incorrect-ASE,1,0
Math-40-patch1-GenProg-incorrect-ASE,1,1
Math-40-patch1-Arja-incorrect-ASE,1,0
Math-40-patch1-jGenprog-incorrect-ICSE,1,0
Math-41-patch0-d4j-correct-d4j,0,0
Math-41-patch1-Nopol2017-incorrect-ICSE,1,0
Math-41-patch1-DynaMoth-incorrect-ASE,1,0
Math-42-patch0-d4j-correct-d4j,0,0
Math-42-patch1-kPAR-incorrect-ASE,1,0
Math-42-patch1-Nopol-incorrect-ASE,1,0
Math-42-patch1-Nopol2017-incorrect-ICSE,1,0
Math-43-patch0-d4j-correct-d4j,0,0
Math-44-patch0-d4j-correct-d4j,0,1
Math-44-patch1-SimFix-incorrect-ASE,1,0
Math-44-patch1-Nopol2017-incorrect-ICSE,1,1
Math-45-patch0-d4j-correct-d4j,0,0
Math-46-patch0-d4j-correct-d4j,0,0
Math-47-patch0-d4j-correct-d4j,0,0
Math-48-patch0-d4j-correct-d4j,0,0
Math-49-patch0-d4j-correct-d4j,0,0
Math-49-patch1-Nopol2015-incorrect-ICSE,1,0
Math-49-patch1-jGenprog-incorrect-ICSE,1,0
Math-49-patch1-Nopol-incorrect-ASE,1,0
Math-49-patch1-DynaMoth-incorrect-ASE,1,0
Math-49-patch1-Kali-incorrect-ASE,1,0
Math-49-patch1-AVATAR-incorrect-ASE,1,1
Math-50-patch1-SOFix-correct-ASE,0,0
Math-50-patch1-HDRepair-incorrect-ICSE,1,0
Math-50-patch1-jMutRepair-incorrect-ASE,1,0
Math-50-patch1-Arja-incorrect-ASE,1,1
Math-50-patch1-Nopol2015-incorrect-ICSE,1,0
Math-50-patch1-Nopol2017-incorrect-ICSE,1,1
Math-50-patch1-SimFix-incorrect-ASE,1,0
Math-50-patch1-Jaid-incorrect-ASE,1,0
Math-50-patch1-AVATAR-incorrect-ASE,1,0
Math-50-patch1-kPAR-incorrect-ASE,1,0
Math-50-patch1-jGenProg-incorrect-ASE,1,1
Math-50-patch1-jKali-incorrect-ASE,1,0
Math-50-patch2-Jaid-incorrect-ASE,1,0
Math-51-patch0-d4j-correct-d4j,0,0
Math-52-patch0-d4j-correct-d4j,0,1
Math-52-patch1-jMutRepair-incorrect-ASE,1,0
Math-53-patch0-d4j-correct-d4j,0,0
Math-53-patch1-CapGen-correct-ASE,0,0
Math-53-patch1-Jaid-incorrect-ASE,1,0
Math-53-patch2-Jaid-incorrect-ASE,1,0
Math-53-patch3-Jaid-incorrect-ASE,1,0
Math-54-patch0-d4j-correct-d4j,0,0
Math-55-patch0-d4j-correct-d4j,0,0
Math-56-patch0-d4j-correct-d4j,0,0
Math-56-patch1-Arja-incorrect-ASE,1,0
Math-57-patch1-SequenceR-correct-ASE,0,0
Math-57-patch1-AVATAR-incorrect-ASE,1,0
Math-57-patch1-Nopol2017-incorrect-ICSE,1,0
Math-57-patch1-Nopol2015-incorrect-ICSE,1,0
Math-58-patch1-CapGen-correct-ASE,0,0
Math-58-patch1-DynaMoth-incorrect-ASE,1,0
Math-58-patch1-Nopol2015-incorrect-ICSE,1,0
Math-58-patch1-Nopol-incorrect-ASE,1,0
Math-58-patch1-Nopol2017-incorrect-ICSE,1,1
Math-59-patch1-SketchFix-correct-ASE,0,0
Math-59-patch1-SequenceR-incorrect-ASE,1,0
Math-60-patch0-d4j-correct-d4j,0,0
Math-60-patch1-jGenProg-incorrect-ASE,1,1
Math-61-patch0-d4j-correct-d4j,0,1
Math-62-patch0-d4j-correct-d4j,0,0
Math-62-patch1-kPAR-incorrect-ASE,1,0
Math-62-patch1-TBar-incorrect-ASE,1,0
Math-63-patch0-d4j-correct-d4j,0,0
Math-63-patch1-TBar-incorrect-ASE,1,0
Math-63-patch1-CapGen-incorrect-ASE,1,0
Math-63-patch1-SequenceR-incorrect-ASE,1,0
Math-63-patch1-SimFix-incorrect-ASE,1,0
Math-63-patch1-Cardumen-incorrect-ASE,1,0
Math-63-patch2-CapGen-incorrect-ASE,1,0
Math-63-patch3-CapGen-incorrect-ASE,1,0
Math-63-patch5-CapGen-incorrect-ASE,1,0
Math-63-patch6-CapGen-incorrect-ASE,1,0
Math-63-patch7-CapGen-incorrect-ASE,1,0
Math-63-patch8-CapGen-incorrect-ASE,1,0
Math-64-patch0-d4j-correct-d4j,0,0
Math-65-patch0-d4j-correct-d4j,0,0
Math-65-patch1-TBar-correct-ASE,0,0
Math-66-patch0-d4j-correct-d4j,0,1
Math-67-patch0-d4j-correct-d4j,0,0
Math-68-patch0-d4j-correct-d4j,0,0
Math-69-patch0-d4j-correct-d4j,0,0
Math-69-patch1-Nopol2017-incorrect-ICSE,1,0
Math-69-patch1-Nopol2015-incorrect-ICSE,1,0
Math-69-patch1-Nopol-incorrect-ASE,1,0
Math-70-patch1-Cardumen-correct-ASE,0,0
Math-70-patch1-SketchFix-incorrect-ASE,1,1
Math-70-patch2-SketchFix-incorrect-ASE,1,1
Math-71-patch0-d4j-correct-d4j,0,1
Math-71-patch1-jGenprog-incorrect-ICSE,1,0
Math-71-patch1-jKali-incorrect-ASE,1,1
Math-71-patch1-Nopol2015-incorrect-ICSE,1,0
Math-72-patch0-d4j-correct-d4j,0,0
Math-73-patch0-d4j-correct-d4j,0,0
Math-73-patch1-jGenprog-correct-ICSE,0,0
Math-73-patch1-SimFix-incorrect-ASE,1,0
Math-73-patch1-jGenProg-incorrect-ASE,1,0
Math-73-patch1-Nopol-incorrect-ASE,1,0
Math-73-patch1-ACS-incorrect-ICSE,1,0
Math-73-patch1-Nopol2017-incorrect-ICSE,1,0
Math-74-patch0-d4j-correct-d4j,0,0
Math-74-patch1-Arja-incorrect-ASE,1,0
Math-75-patch1-FixMiner-correct-ASE,0,0
Math-76-patch0-d4j-correct-d4j,0,0
Math-77-patch0-d4j-correct-d4j,0,0
Math-78-patch0-d4j-correct-d4j,0,0
Math-78-patch1-Nopol-incorrect-ASE,1,0
Math-78-patch1-AVATAR-incorrect-ASE,1,0
Math-78-patch1-Nopol2015-incorrect-ICSE,1,0
Math-78-patch1-Nopol2017-incorrect-ICSE,1,0
Math-79-patch1-FixMiner-correct-ASE,0,0
Math-80-patch1-Jaid-correct-ASE,0,0
Math-80-patch1-TBar-incorrect-ASE,1,0
Math-80-patch1-Nopol2017-incorrect-ICSE,1,0
Math-80-patch1-GenProg-incorrect-ASE,1,0
Math-80-patch1-SimFix-incorrect-ASE,1,0
Math-80-patch1-kPAR-incorrect-ASE,1,0
Math-80-patch1-jKali-incorrect-ICSE,1,1
Math-80-patch1-RSRepair-incorrect-ASE,1,0
Math-80-patch1-SequenceR-incorrect-ASE,1,0
Math-80-patch1-Kali-incorrect-ASE,1,1
Math-80-patch1-Jaid-incorrect-ASE,1,0
Math-80-patch1-CapGen-incorrect-ASE,1,0
Math-80-patch1-jGenprog-incorrect-ICSE,1,1
Math-80-patch1-DynaMoth-incorrect-ASE,1,1
Math-80-patch1-Arja-incorrect-ASE,1,1
Math-80-patch1-Nopol-incorrect-ASE,1,0
Math-80-patch2-CapGen-incorrect-ASE,1,0
Math-80-patch2-Jaid-incorrect-ASE,1,0
Math-80-patch3-Jaid-incorrect-ASE,1,0
Math-80-patch3-CapGen-incorrect-ASE,1,0
Math-80-patch4-CapGen-incorrect-ASE,1,0
Math-80-patch5-CapGen-incorrect-ASE,1,0
Math-80-patch7-CapGen-incorrect-ASE,1,0
Math-80-patch8-CapGen-incorrect-ASE,1,0
Math-80-patch9-CapGen-incorrect-ASE,1,0
Math-80-patch10-CapGen-incorrect-ASE,1,0
Math-81-patch0-d4j-correct-d4j,0,0
Math-81-patch1-DynaMoth-incorrect-ASE,1,1
Math-81-patch1-kPAR-incorrect-ASE,1,1
Math-81-patch1-jMutRepair-incorrect-ASE,1,1
Math-81-patch1-jGenprog-incorrect-ICSE,1,0
Math-81-patch1-ACS-incorrect-ASE,1,0
Math-81-patch1-jKali-incorrect-ICSE,1,1
Math-81-patch1-jGenProg-incorrect-ASE,1,0
Math-81-patch1-Arja-incorrect-ASE,1,1
Math-81-patch1-RSRepair-incorrect-ASE,1,0
Math-81-patch1-Nopol2017-incorrect-ICSE,1,0
Math-81-patch1-AVATAR-incorrect-ASE,1,0
Math-81-patch1-Nopol-incorrect-ASE,1,0
Math-81-patch1-TBar-incorrect-ASE,1,0
Math-81-patch1-Nopol2015-incorrect-ICSE,1,0
Math-81-patch1-SimFix-incorrect-ASE,1,1
Math-82-patch1-SimFix-incorrect-ASE,1,1
Math-82-patch1-RSRepair-incorrect-ASE,1,0
Math-82-patch1-AVATAR-incorrect-ASE,1,1
Math-82-patch1-HDRepair-incorrect-ICSE,1,0
Math-82-patch1-SequenceR-incorrect-ASE,1,0
Math-82-patch1-TBar-incorrect-ASE,1,0
Math-82-patch1-Arja-incorrect-ASE,1,0
Math-82-patch1-Nopol2015-incorrect-ICSE,1,0
Math-82-patch1-Nopol-incorrect-ASE,1,0
Math-82-patch1-kPAR-incorrect-ASE,1,1
Math-82-patch1-Jaid-incorrect-ASE,1,0
Math-82-patch1-SketchFix-incorrect-ASE,1,0
Math-82-patch2-SequenceR-correct-ASE,0,0
Math-82-patch2-Jaid-incorrect-ASE,1,0
Math-82-patch2-SketchFix-incorrect-ASE,1,0
Math-82-patch3-Jaid-incorrect-ASE,1,0
Math-82-patch4-Jaid-incorrect-ASE,1,0
Math-83-patch0-d4j-correct-d4j,0,0
Math-84-patch0-d4j-correct-d4j,0,0
Math-84-patch1-jGenProg-incorrect-ASE,1,0
Math-84-patch1-Arja-incorrect-ASE,1,1
Math-84-patch1-kPAR-incorrect-ASE,1,0
Math-84-patch1-RSRepair-incorrect-ASE,1,1
Math-84-patch1-jGenprog-incorrect-ICSE,1,1
Math-84-patch1-TBar-incorrect-ASE,1,0
Math-85-patch1-Jaid-correct-ASE,0,0
Math-85-patch1-RSRepair-incorrect-ASE,1,1
Math-85-patch1-Arja-incorrect-ASE,1,1
Math-85-patch1-Nopol2015-incorrect-ICSE,1,0
Math-85-patch1-GenProg-incorrect-ASE,1,1
Math-85-patch1-SimFix-incorrect-ASE,1,1
Math-85-patch1-CapGen-incorrect-ASE,1,1
Math-85-patch1-Cardumen-incorrect-ASE,1,0
Math-85-patch1-Jaid-incorrect-ASE,1,0
Math-85-patch1-SequenceR-incorrect-ASE,1,1
Math-85-patch1-HDRepair-incorrect-ICSE,1,0
Math-85-patch1-Nopol2017-incorrect-ICSE,1,1
Math-85-patch2-SequenceR-incorrect-ASE,1,1
Math-85-patch2-Jaid-incorrect-ASE,1,1
Math-85-patch2-CapGen-incorrect-ASE,1,1
Math-85-patch3-CapGen-incorrect-ASE,1,1
Math-85-patch3-Jaid-incorrect-ASE,1,1
Math-85-patch3-SequenceR-incorrect-ASE,1,1
Math-85-patch4-Jaid-incorrect-ASE,1,1
Math-85-patch5-SequenceR-correct-ASE,0,0
Math-85-patch6-SequenceR-incorrect-ASE,1,0
Math-85-patch7-SequenceR-incorrect-ASE,1,0
Math-85-patch8-SequenceR-incorrect-ASE,1,1
Math-85-patch9-SequenceR-incorrect-ASE,1,1
Math-85-patch10-SequenceR-incorrect-ASE,1,1
Math-85-patch11-SequenceR-incorrect-ASE,1,1
Math-85-patch12-SequenceR-incorrect-ASE,1,1
Math-85-patch13-SequenceR-incorrect-ASE,1,1
Math-85-patch14-SequenceR-incorrect-ASE,1,1
Math-85-patch15-SequenceR-incorrect-ASE,1,0
Math-85-patch16-SequenceR-incorrect-ASE,1,1
Math-86-patch0-d4j-correct-d4j,0,0
Math-87-patch0-d4j-correct-d4j,0,0
Math-87-patch1-Nopol-incorrect-ASE,1,0
Math-87-patch1-Nopol2015-incorrect-ICSE,1,0
Math-87-patch1-Nopol2017-incorrect-ICSE,1,0
Math-88-patch0-d4j-correct-d4j,0,1
Math-88-patch1-TBar-incorrect-ASE,1,0
Math-88-patch1-Nopol2017-incorrect-ICSE,1,0
Math-88-patch1-jMutRepair-incorrect-ASE,1,0
Math-88-patch1-kPAR-incorrect-ASE,1,0
Math-89-patch1-ACS-correct-ICSE,0,0
Math-90-patch0-d4j-correct-d4j,0,1
Math-90-patch1-ACS-correct-ASE,0,0
Math-91-patch0-d4j-correct-d4j,0,0
Math-92-patch0-d4j-correct-d4j,0,0
Math-93-patch0-d4j-correct-d4j,0,0
Math-93-patch1-ACS-incorrect-ASE,1,0
Math-94-patch0-d4j-correct-d4j,0,0
Math-95-patch0-d4j-correct-d4j,0,0
Math-95-patch1-Cardumen-incorrect-ASE,1,0
Math-95-patch1-Arja-incorrect-ASE,1,1
Math-95-patch1-jKali-incorrect-ICSE,1,1
Math-95-patch1-jGenProg-incorrect-ASE,1,1
Math-95-patch1-TBar-incorrect-ASE,1,0
Math-95-patch1-Kali-incorrect-ASE,1,0
Math-95-patch1-jGenprog-incorrect-ICSE,1,1
Math-95-patch1-GenProg-incorrect-ASE,1,0
Math-95-patch1-AVATAR-incorrect-ASE,1,1
Math-95-patch1-RSRepair-incorrect-ASE,1,1
Math-96-patch0-d4j-correct-d4j,0,0
Math-96-patch1-TBar-incorrect-ASE,1,0
Math-97-patch0-d4j-correct-d4j,0,0
Math-97-patch1-ACS-incorrect-ASE,1,0
Math-97-patch1-ACS-incorrect-ICSE,1,0
Math-98-patch0-d4j-correct-d4j,0,0
Math-99-patch0-d4j-correct-d4j,0,0
Math-99-patch1-ACS-correct-ASE,0,0
Math-100-patch0-d4j-correct-d4j,0,0
Math-101-patch0-d4j-correct-d4j,0,0
Math-102-patch0-d4j-correct-d4j,0,0
Math-103-patch0-d4j-correct-d4j,0,0
Math-103-patch1-RSRepair-incorrect-ASE,1,1
Math-104-patch0-d4j-correct-d4j,0,0
Math-104-patch1-AVATAR-incorrect-ASE,1,0
Math-104-patch1-Nopol2015-incorrect-ICSE,1,1
Math-105-patch0-d4j-correct-d4j,0,0
Math-105-patch1-DynaMoth-incorrect-ASE,1,0
Math-105-patch1-Nopol2017-incorrect-ICSE,1,0
Math-105-patch1-Nopol-incorrect-ASE,1,0
Math-105-patch1-Nopol2015-incorrect-ICSE,1,1
Math-106-patch0-d4j-correct-d4j,0,1
Time-1-patch0-d4j-correct-d4j,0,1
Time-2-patch0-d4j-correct-d4j,0,0
Time-3-patch0-d4j-correct-d4j,0,0
Time-4-patch0-d4j-correct-d4j,0,0
Time-4-patch1-jGenprog-incorrect-ICSE,1,1
Time-4-patch1-Nopol2017-incorrect-ICSE,1,0
Time-4-patch1-jKali-incorrect-ICSE,1,1
Time-5-patch0-d4j-correct-d4j,0,0
Time-6-patch0-d4j-correct-d4j,0,0
Time-7-patch0-d4j-correct-d4j,0,0
Time-7-patch1-Nopol2017-incorrect-ICSE,1,0
Time-8-patch0-d4j-correct-d4j,0,0
Time-9-patch0-d4j-correct-d4j,0,0
Time-10-patch0-d4j-correct-d4j,0,0
Time-11-patch0-d4j-correct-d4j,0,0
Time-11-patch1-FixMiner-incorrect-ASE,1,1
Time-11-patch1-Nopol2017-incorrect-ICSE,1,0
Time-11-patch1-Nopol2015-incorrect-ICSE,1,0
Time-11-patch1-DynaMoth-incorrect-ASE,1,0
Time-11-patch1-jKali-incorrect-ICSE,1,0
Time-12-patch0-d4j-correct-d4j,0,0
Time-13-patch0-d4j-correct-d4j,0,0
Time-14-patch0-d4j-correct-d4j,0,0
Time-14-patch1-Nopol2017-incorrect-ICSE,1,0
Time-14-patch1-Nopol-incorrect-ASE,1,0
Time-15-patch1-ACS-correct-ASE,0,0
Time-16-patch0-d4j-correct-d4j,0,0
Time-16-patch1-Nopol2017-incorrect-ICSE,1,0
Time-17-patch0-d4j-correct-d4j,0,0
Time-17-patch1-kPAR-incorrect-ASE,1,0
Time-18-patch0-d4j-correct-d4j,0,0
Time-18-patch1-Nopol2017-incorrect-ICSE,1,0
Time-19-patch1-HDRepair-correct-ICSE,0,0
Time-19-patch1-Nopol2017-incorrect-ICSE,1,0
Time-20-patch0-d4j-correct-d4j,0,0
Time-22-patch0-d4j-correct-d4j,0,0
Time-23-patch0-d4j-correct-d4j,0,0
Time-24-patch0-d4j-correct-d4j,0,0
Time-25-patch0-d4j-correct-d4j,0,0
Time-26-patch0-d4j-correct-d4j,0,0
Time-27-patch0-d4j-correct-d4j,0,0